Size,Bedrooms,Location_Score,Price
2567,4,7,255299
2869,2,7,250024
1376,5,3,184752
4729,1,1,286765
2179,5,9,248450
1507,4,5,181171
2436,4,2,215133
3575,5,8,339552
4426,4,10,396458
1558,3,10,226722
4834,4,4,364402
4258,5,10,398154
4102,5,7,356589
3307,5,5,273780
1420,2,3,151233
2552,2,10,291823
4622,2,8,379291
1303,2,2,129465
1941,2,1,192812
4110,2,5,312956
4560,2,4,341757
4715,5,10,391652
3589,1,7,307080
4741,2,9,367606
2301,5,6,251866
4274,1,1,285186
2089,2,8,251768
3155,1,2,221234
3315,1,4,233014
3269,3,3,262837
2827,4,6,264921
2553,3,2,206213
4161,1,5,298768
1692,5,9,248344
1254,2,3,152180
2478,4,2,229275
3300,2,2,214301
1256,5,9,207508
3430,4,6,307948
1441,3,2,123576
2881,1,3,217757
3646,5,1,302468
2113,1,2,176034
4820,1,2,326041
3437,2,2,226173
1581,5,7,234101
4115,1,3,284640
2735,3,4,245639
4735,4,2,334652
3645,5,5,299082
1018,2,9,207751
2124,5,9,253939
4985,2,7,379607
3654,4,8,340050
4837,3,5,348308
2380,1,5,209108
2565,5,3,225956
4832,2,6,377502
3080,4,1,247602
2993,1,3,245612
4300,4,2,327617
2547,3,7,262444
4701,1,9,382688
1861,1,4,158155
1154,1,7,169049
4494,2,8,372372
1904,1,10,263223
2269,4,2,184058
1404,2,7,198803
1843,1,3,209541
2782,4,8,287784
2564,4,6,279872
2184,5,3,219409
1746,4,8,245720
2725,3,3,217607
4188,1,9,330265
1270,1,3,159336
1769,1,1,158056
2715,4,2,226658
2510,4,4,215593
4956,1,2,317448
1171,2,4,149299
1273,2,4,155868
3306,3,4,273727
2158,5,1,203493
2706,3,9,294591
4793,1,10,397566
2771,1,7,265252
1421,1,2,143428
2444,5,3,214740
2209,4,8,261152
3411,5,7,326759
4678,3,4,337170
3425,4,4,267444
4594,4,9,371765
1579,3,5,179643
1890,4,5,197343
1721,2,7,259418
4267,3,1,275184
1880,3,3,188423
2121,2,2,184748
3652,5,10,378799
3007,5,6,291790
3069,5,6,294817
2473,4,10,296265
4243,2,1,286276
1382,3,6,198933
3181,3,10,314638
2449,3,2,193689
4096,4,4,315679
3550,4,6,299446
4256,5,3,320565
4156,4,3,291611
2590,5,3,212393
2786,5,4,235110
1143,3,9,211041
2886,4,4,230066
4981,5,4,393294
2702,2,4,264383
2435,2,7,265032
1223,4,5,175608
1219,3,2,138695
1178,3,7,198348
2654,5,3,246649
1432,4,1,156043
1264,2,9,193542
1953,5,5,219801
1428,5,10,254398
4733,1,1,266226
3463,4,1,236570
4524,5,1,319088
3774,2,9,334017
3244,1,8,292533
2577,2,6,265476
4124,3,10,370392
1479,1,6,181848
4514,1,6,336071
2353,5,4,228515
4322,3,5,318581
4878,5,10,415562
1889,4,3,177351
4854,2,3,327700
1924,2,10,248458
3170,5,7,306970
2902,2,5,277817
2410,2,8,264393
2362,4,5,239647
1777,3,4,197357
3395,1,3,241807
1028,5,2,156929
4022,5,3,312196
1034,4,7,191025
4589,4,8,384774
2419,1,5,230864
3670,3,1,263441
4365,5,3,338163
1588,4,4,178028
4420,5,10,415668
4218,2,4,286860
4138,5,1,301828
1903,3,10,262666
3567,3,9,318906
3169,5,10,348886
1339,2,4,139747
1174,3,2,168078
2923,4,9,340002
2714,5,4,248251
1596,2,4,164384
1450,4,6,193833
1556,5,8,247426
2159,2,5,213114
4926,4,8,352267
4087,3,1,285101
2356,5,4,246207
4266,5,1,306014
4567,3,3,333449
3056,1,7,301867
4899,4,1,321778
3381,3,5,309824
4404,5,1,302884
2016,4,6,247699
3374,4,9,326563
3062,1,3,268674
1838,5,6,236618
2637,2,4,230407
1225,1,6,158256
4496,1,2,302893
2813,2,4,228360
4479,2,7,360564
3160,1,6,282884
3020,4,9,326605
2451,3,7,265615
3048,3,1,228600
3313,1,6,300518
2514,4,3,247307
2231,2,8,235759
2645,1,1,223681
2735,5,10,330185
3999,4,2,277153
4440,5,3,298812
1305,5,3,188317
3059,1,7,281043
4416,4,8,363969
4536,5,9,396508
2723,4,7,293944
2689,3,8,248976
2517,5,6,262742
2391,5,2,215411
4917,4,1,348296
3984,3,3,306627
1419,5,9,248238
3936,1,7,315142
4862,4,2,343143
3218,4,1,233622
1133,5,2,150018
3030,3,3,255108
4012,5,6,336880
2450,2,9,277243
4096,5,8,379495
2553,2,10,282175
4261,1,9,342486
2164,4,8,244598
4626,4,7,354432
2869,3,6,292561
2819,5,8,305763
3705,1,6,316308
4386,2,2,312669
4515,3,9,377773
2342,1,9,286548
2464,1,3,197836
4163,2,9,388335
3226,2,2,243155
2079,4,3,230780
2178,5,6,228163
2695,3,4,233278
1110,5,8,186456
3184,3,1,249833
3279,1,6,282748
4039,2,2,312199
1467,2,6,186090
3779,1,1,274006
3528,1,2,252598
4139,3,9,360543
1813,1,6,201309
2272,3,8,245922
1993,5,7,250263
3031,2,9,304720
1322,2,9,192509
3969,2,4,260781
1903,5,7,235455
2541,5,5,269479
2999,4,7,293281
2815,3,4,226209
4503,3,10,363542
4558,4,1,325221
3653,2,4,257854
3476,3,10,350190
4340,3,3,320535
4780,2,9,413519
4608,1,5,325962
1147,1,4,166439
2141,4,8,278048
1849,5,5,197393
1366,3,3,165295
3897,3,2,279244
2089,4,8,238493
3038,4,2,245864
3860,3,8,320465
4441,2,5,337782
1174,2,8,231306
2854,5,5,264636
1587,3,1,152926
1494,3,2,180947
4020,3,6,344892
2137,3,3,192585
4182,4,8,369423
2784,1,5,199910
4510,3,3,305438
4786,1,10,410348
2170,2,7,230846
1034,5,8,203695
1998,2,4,186035
2332,3,9,255329
3585,2,6,261807
3797,4,1,264402
2037,1,5,213834
1373,3,5,187352
3604,4,7,307719
2451,1,7,226115
2751,4,6,261941
3280,2,8,284065
1704,3,2,158686
1562,2,7,210036
3986,5,10,361227
3934,3,7,350994
3773,2,4,272962
4734,3,10,392628
4511,1,2,313295
4573,3,4,344006
4346,3,4,330049
2873,1,6,249079
3123,2,7,294911
1438,3,3,178780
4803,4,10,416775
2883,3,1,218664
2979,2,3,247606
1698,1,9,228763
2312,2,1,191658
3962,5,8,354219
2563,3,2,190489
3938,3,6,313144
1691,1,3,200756
3300,3,7,270938
4197,4,2,323133
2200,4,4,229382
4108,2,10,365913
3457,1,9,292643
2634,5,6,266682
2633,2,4,220455
1126,1,2,149134
2506,1,10,270299
2191,2,9,255412
3639,2,4,285642
1293,3,9,209982
4916,5,2,355178
4709,4,7,371011
2366,3,5,205087
2019,1,8,238211
3357,5,8,334960
3709,5,4,322020
3575,2,4,287040
3587,5,8,351647
1418,5,3,183260
1443,1,7,182758
1684,3,8,217481
4629,5,8,351968
3887,2,10,351097
3283,3,4,278942
2462,2,9,249432
3261,5,10,357459
1084,3,4,157658
3841,5,8,333604
2767,1,6,229605
1084,3,5,194115
2944,2,4,264931
4560,1,5,326948
3112,4,1,249535
2669,2,7,260306
1662,5,8,229033
1626,2,9,221501
1063,4,3,149667
4414,2,9,364721
3986,1,10,355221
4946,2,5,381425
1918,3,10,295075
2375,4,6,230711
2181,2,1,185941
2612,4,9,293744
1490,1,9,227457
4729,3,6,354697
2878,5,8,307061
4534,2,4,306004
4296,1,5,370533
2940,4,5,271359
1312,4,7,216550
3662,1,7,291326
1918,2,7,215472
2882,5,5,247071
1812,2,4,212444
3987,3,8,327704
2489,2,1,191617
4159,3,1,280783
4954,4,6,384798
2326,3,2,181913
1679,5,3,201844
1434,1,4,185374
1681,3,2,159149
2158,2,10,267351
2073,3,7,248048
2455,4,10,296583
3387,3,1,229354
3394,5,3,285218
3693,3,2,292340
2370,5,9,306143
1648,2,8,231029
1244,4,3,173689
3156,1,5,256962
4896,2,3,321041
4870,2,6,362469
3580,1,5,317966
4161,3,2,285085
1295,3,10,236266
3159,3,8,308616
4884,4,6,368585
2612,2,3,242854
4248,5,1,321232
3390,1,5,314505
4731,2,2,304573
3148,3,2,248506
4829,1,9,387778
3676,5,10,348503
2627,2,7,251357
4472,2,6,346102
1027,4,1,124346
3984,2,10,344505
2985,2,2,231103
2560,5,7,256405
1057,5,3,150854
2521,1,2,206476
1296,3,6,187773
3181,5,8,310188
4402,1,8,382232
3296,2,2,265839
4068,1,6,319636
3597,1,5,269635
1901,1,7,232211
2964,1,4,281092
2098,5,2,220374
2677,3,10,279348
3881,1,3,276085
2191,4,9,258555
1770,2,10,234608
2526,2,8,283325
4956,2,9,414509
2378,2,5,255531
2248,2,5,232575
4735,1,7,361078
2554,3,7,265518
1145,4,1,123666
2983,5,5,294701
2264,4,8,252081
2907,5,7,284220
3940,5,2,287444
3391,4,8,273485
2772,1,2,226613
2058,2,10,248683
3749,1,1,262792
3048,2,3,235671
3019,3,3,239088
1152,5,6,175941
3476,4,3,294626
1507,3,7,234518
4197,2,8,364848
1490,1,3,163476
4553,4,9,389685
1344,5,1,168498
2935,3,3,239864
2761,5,3,262814
1220,2,7,176560
2938,5,5,286623
2942,1,4,261376
1722,3,2,154628
4096,3,7,327214
1527,1,3,160682
4253,5,7,363996
2522,1,10,271836
3888,4,7,335782
2664,1,2,177206
4113,5,7,362124
4986,1,6,376480
1480,2,10,256814
3977,1,4,302456
2871,1,5,242998
4819,5,8,380735
3919,4,5,303752
2462,4,3,221767
2425,5,2,203547
4617,5,6,354323
1344,5,6,201633
4964,2,7,354025
1044,3,8,182338
4717,1,4,334126
3068,5,8,312397
2657,5,1,230823
4141,5,6,344374
2887,4,6,274813
3920,5,3,310555
3095,1,9,302604
2514,5,5,236118
3598,1,1,232906
3334,2,7,321848
2001,3,10,313304
2033,4,3,212691
3589,1,10,319323
3040,2,10,340484
3803,3,4,288696
1273,3,6,195023
1955,3,8,242443
3647,1,4,280139
2779,2,9,282345
1380,5,8,243468
2352,2,10,274833
1478,2,10,243090
3062,2,6,281966
1515,1,7,199093
1190,1,8,171929
2191,1,2,172138
4592,2,5,350279
3668,1,7,313011
2160,3,8,240774
3201,1,5,265705
2411,4,3,223694
4280,1,6,337741
1271,1,5,195853
1142,1,8,157856
4682,1,9,397260
2912,4,9,308857
4891,5,6,364095
2092,1,4,202073
3294,3,4,291396
4332,4,9,402785
1787,5,4,189032
3126,1,8,278570
2681,5,9,279655
1622,3,5,199595
4841,4,6,376285
4676,4,3,348612
3572,5,5,310219
3819,1,5,309352
1937,2,2,156045
4692,4,10,430891
4401,2,6,359508
4260,4,9,365062
2118,1,7,219091
1616,1,8,226993
2031,4,2,168125
1066,5,9,207271
4567,1,3,297933
1190,1,10,213047
4437,3,5,330190
3815,1,7,303968
1520,3,4,167744
1989,1,7,214864
2140,1,8,224148
3314,5,10,348840
2634,5,10,323592
3532,1,4,277623
4580,4,5,369742
4369,4,3,305841
4980,1,5,342770
2187,4,8,265984
1375,1,3,162333
1652,5,5,207829
4339,2,10,376577
1548,3,1,136407
2097,4,2,154942
4579,4,3,337313
1072,5,1,153327
3355,4,9,321207
1198,1,9,196618
4201,1,5,305168
2781,2,4,233422
4895,2,5,369843
1571,2,4,164528
1790,1,5,204182
2638,2,7,254434
2831,2,8,251639
2855,1,2,212600
2510,5,4,265091
4924,4,8,385919
2174,3,7,240141
4740,1,9,382121
4277,1,5,321810
1178,3,6,207035
3244,3,8,295305
1734,2,5,196859
3136,3,9,323179
1798,4,4,189188
4505,4,8,376346
1787,4,3,204081
3795,4,5,301953
4254,4,8,360101
1208,2,10,203126
1492,1,7,213803
4201,3,1,287428
3712,1,4,274218
4084,3,2,284575
2657,2,2,212714
3918,2,7,330912
1731,5,3,181759
2129,5,3,202838
4446,2,6,338350
2605,2,6,252515
4778,3,1,337989
3745,2,1,245208
4170,1,6,298705
1593,3,7,235648
4658,2,9,369731
3933,3,4,323663
3899,3,10,378603
2215,4,6,248914
1324,5,3,189432
1978,3,4,176426
2749,3,9,272164
2850,4,1,226761
4003,2,5,304348
2490,3,7,247724
1893,4,3,206769
2390,1,2,198362
4389,4,2,325189
1143,5,1,136571
1383,5,5,193903
3263,2,3,276244
4432,2,7,332349
3371,5,1,252257
4086,5,9,356183
1216,3,2,171232
2515,5,8,316836
3998,2,10,363048
4618,5,4,353289
3230,2,6,279944
3317,1,9,308714
3992,5,7,345853
2490,2,8,244265
3917,4,7,345754
2635,3,2,201969
4590,2,9,374192
4613,5,1,316147
3514,5,2,259267
3352,1,3,261566
2167,4,3,201218
1110,2,10,231483
2013,4,4,197581
1231,1,5,164046
2714,3,6,244621
4655,4,1,327487
4793,1,8,369986
2755,2,6,249393
4663,3,10,395300
4571,5,9,391907
3642,1,5,293179
2577,5,7,281936
2296,3,4,217526
4774,1,6,353113
3220,1,6,229396
1972,3,4,196819
2030,2,6,242960
4226,1,8,353030
4593,3,5,328552
3593,4,2,263837
3595,5,9,335799
4992,1,4,360651
1517,4,4,200379
4991,1,7,362834
1913,2,10,255798
3262,3,10,311093
3181,1,6,264650
3332,3,4,262753
4197,1,6,314316
2944,2,3,242693
2462,2,7,273337
2872,4,6,272695
3733,2,3,260825
4223,3,1,289271
3378,2,10,332042
4609,1,5,332618
4454,2,10,410586
4186,3,2,297961
3941,1,7,330657
4553,4,7,334016
2307,4,4,210906
1898,4,6,232608
2098,1,1,174157
2189,4,2,193772
2212,2,6,237403
3125,1,2,245159
3994,1,4,287607
4673,1,4,319304
1687,5,10,255510
3068,3,9,315872
1565,5,10,244661
2207,5,7,268143
2894,5,7,282469
4293,3,1,281256
1826,5,5,251496
2351,4,3,199031
3226,1,3,258025
2811,1,6,228453
4183,2,4,319022
4807,4,8,430726
4797,3,4,360705
2082,1,8,259171
2350,5,4,231058
3952,2,3,301734
2644,2,5,245929
4968,1,5,383789
3716,4,10,339200
1190,2,10,237312
2223,1,1,182565
2335,4,8,253057
1707,1,8,216233
4106,1,8,316285
1378,4,10,189927
1386,4,4,161306
4829,4,9,395629
3284,1,10,320417
1615,2,3,151103
2542,3,7,257350
3330,3,6,295046
3048,1,9,288753
2754,1,4,216487
1463,2,4,162179
4301,4,6,365098
1966,1,8,207399
1171,5,3,180865
4158,4,8,378380
4624,1,8,360856
2146,5,7,259202
1842,2,7,210386
2321,5,5,245065
2908,1,2,253796
1689,3,2,188517
3622,1,10,328547
2507,3,8,250561
3212,2,6,276194
3024,2,8,295299
2722,4,3,246924
1382,4,1,147461
3256,3,6,314590
4810,3,2,325988
4503,2,9,368019
2412,5,5,253468
2583,3,5,254650
3271,3,10,317107
3050,5,8,293420
1371,4,6,173920
2710,4,3,231165
2469,3,9,296701
1610,4,10,260491
1115,4,4,182607
4341,4,10,377234
1446,2,4,169849
2391,1,2,165963
4324,3,3,326318
2340,3,4,242141
1414,2,7,184701
4166,1,3,317686
2808,1,8,271882
3939,2,8,320700
2047,5,10,272610
4699,5,2,339376
3710,1,4,279692
2873,5,8,289979
2073,5,1,197534
4573,5,1,323917
1717,1,4,178241
4569,5,2,318098
2358,3,1,184715
4150,1,8,349678
2605,2,2,186186
4098,5,4,308460
3318,4,3,263469
1561,1,2,141226
3851,2,8,336359
3294,3,3,262150
4847,2,9,429559
4662,5,10,396681
1386,4,5,189132
1701,5,9,235695
3606,2,3,299397
1972,1,5,229118
2384,4,10,265681
4937,4,6,374382
1983,2,9,249690
2511,5,8,275447
1351,2,2,140291
2724,4,2,237763
2951,2,5,284368
2279,4,5,246055
4293,5,5,352612
2907,1,4,235027
1752,1,8,237860
3828,2,5,316610
2024,4,1,174080
1545,1,10,228753
2469,4,5,219821
1078,5,1,118611
2259,2,4,206444
3381,4,1,233003
1888,2,6,226466
4420,4,6,348615
4169,4,1,296438
2105,5,8,241938
3549,2,4,296931
2990,3,2,241843
2500,4,1,211066
4998,4,3,364102
4775,1,7,368531
3812,2,10,335398
1920,3,10,270403
1549,5,8,220638
3061,3,5,271213
1391,5,7,202957
4418,3,2,330833
3357,3,4,282894
3433,2,6,306761
4280,1,5,307611
2380,3,6,248483
1973,4,2,191503
4672,4,7,375254
4639,4,8,352888
4165,1,9,382714
4164,3,6,332623
1339,5,7,219477
3644,5,1,247478
4516,2,9,397756
1756,1,6,223490
2045,3,4,220065
3338,4,10,340992
4556,1,9,407832
4855,1,1,322496
3353,3,2,232158
3681,2,3,277417
4199,2,1,288706
3672,2,2,265175
1938,4,2,195496
4344,4,7,378818
1847,3,10,254520
1441,2,6,186351
3550,3,9,316217
1129,2,5,138460
4203,1,9,350466
1596,5,10,244640
2958,5,9,309800
2505,2,2,196471
1861,3,9,231933
4461,4,3,314792
3640,2,3,279695
1998,2,9,241871
3372,4,7,305769
4140,2,8,378419
4731,1,7,377677
3495,4,9,338167
2551,1,8,266464
3866,5,4,297645
2640,4,2,215701
4236,4,5,327640
2511,3,2,212125
2736,3,4,241138
3756,4,2,260873
2449,5,5,256390
4768,2,6,349797
2857,3,1,246685
1264,5,8,236944
4946,5,2,317376
3659,3,5,294151
4413,2,8,384774
3879,3,5,318890
4797,5,3,346186
4349,1,6,297571
3721,3,1,257786
2462,5,1,211255
1156,3,8,171960
2445,5,7,276450
3298,2,10,314372
3925,5,10,375769
2632,4,3,233577
3577,1,8,310018
3374,5,8,335573
4008,3,1,279619
1894,3,10,300438
3144,5,7,328868
1512,4,2,150413
1215,5,2,173552
4203,2,2,279100
4331,4,5,318935
3172,5,7,281458
4153,1,4,297277
4354,4,4,342788
2706,5,9,302675
3106,1,10,317926
2567,5,9,244943
3208,2,7,286964
3331,3,10,315762
3153,5,4,248950
2128,4,8,238342
4510,5,10,401563
1227,5,3,176216
4771,5,3,329894
4653,5,7,386486
3365,4,9,340496
2487,4,4,239294
1801,5,4,192176
2622,3,1,198639
2905,5,1,235166
3921,4,3,285314
1471,2,7,213249
2079,5,9,252330
3672,5,4,304314
3060,5,2,261604
4511,5,6,363421
2041,1,6,202192
3741,5,9,327593
4020,4,4,294390
3160,4,8,315310
1228,1,3,143310
1170,5,2,144492
1294,3,9,225666
1188,5,6,164610
1425,4,8,217317
1976,2,10,242199
2102,2,9,234842
3705,3,1,252531
1918,5,1,217982
4253,1,5,327132
1498,5,9,222941
2821,3,7,294213
3809,3,7,305849
1865,3,2,201009
1825,2,3,168027
4779,5,4,355593
2858,5,2,269184
3118,1,10,305644
3295,3,9,347316
1145,3,5,171167
2641,4,7,270743
4846,4,9,389008
2319,2,5,247136
3629,5,6,309015
1469,1,4,197027
4577,1,8,354433
1192,3,1,127770
2091,1,1,184609
3541,3,5,290422
4888,5,10,423726
1051,1,9,177914
3929,3,2,283103
3410,5,3,281066
2820,5,8,321864
3964,3,5,306023
3521,3,3,276112
2869,2,6,281603
3568,5,6,314039
2786,3,5,270592
2454,5,5,285174
2867,1,6,258793
4369,4,2,328304
4506,4,6,363022
4767,3,2,336211
3738,3,3,292475
4269,5,2,324447
4199,3,1,299954
3579,5,1,262895
3007,3,9,297010
2434,5,4,243080
1839,3,5,185153
4136,2,10,376079
4765,5,7,394438
1240,2,2,139317
4440,2,10,382662
1535,2,9,240427
2407,2,4,231557
4502,1,10,394001
1082,4,10,235755
1981,1,1,165644
4902,3,8,389876
4768,3,4,349734
1950,4,7,259302
4899,4,3,348914
1610,4,9,260077
1573,2,5,158158
3333,1,5,276474
1988,3,3,195639
4605,1,9,350262
1458,1,3,135171
4283,1,2,296069
3173,4,9,320256
4484,4,9,396056
2522,3,10,252147
3472,3,4,294641
3601,3,4,301201
3657,1,10,317101
2984,4,6,300319
2566,2,9,305156
4229,1,8,326445
3159,5,10,334564
3449,1,3,260422
4830,4,6,344535
1121,5,7,196099
1272,1,6,199661
2317,4,3,202950
1397,4,9,257279
3518,2,4,281428
1984,1,2,162329
2230,4,9,272176
2133,3,3,179698
4511,4,6,361973
2301,2,5,222166
4639,4,2,315556
2910,1,1,188808
4986,1,9,393086
3616,5,3,288876
2505,1,7,229694
4874,5,9,424916
4185,3,9,368418
2916,2,10,293075
3944,3,6,320768
1819,5,8,258503
3900,4,9,375544
4548,4,3,351204
3757,3,6,339853
2956,4,5,247844
3368,5,7,302749
1178,2,7,167882
1896,1,9,256164
3266,5,1,245706
3836,5,6,345740
2972,1,5,232342
2551,1,4,212212
1491,2,10,222575
4962,2,1,336676
1060,2,4,163511
2077,4,10,243414
2703,5,7,273158
3585,1,4,288641
3895,5,1,296452
4035,5,10,382954
1064,2,1,125910
4683,2,1,290190
1585,5,10,270302
2727,2,5,228396
3218,4,7,276729
4344,1,9,365314
4960,5,8,396351
4770,1,2,324353
1534,4,9,243967
4462,2,4,348716
3740,3,10,358068
4398,4,5,355797
3155,3,5,259979
2870,1,4,249173
4233,5,6,342501
3861,2,1,255640
2004,4,2,176662
3499,2,4,298085
2229,3,4,216346
3637,3,8,315023
2039,5,9,277121
1326,3,4,164700
1607,5,6,203373
3706,4,4,338832
1001,5,4,146918
2033,3,9,284626
3481,1,4,256894
1124,5,6,200590
2104,2,9,253675
3532,1,3,272646
3699,5,7,309220
2861,2,7,250489
2173,1,1,185154
3847,5,2,260647
3920,4,5,298470
4411,2,8,359204
1128,4,6,166987
1437,3,7,189349
1750,5,3,186334
3548,5,6,279632
4129,2,9,335436
2221,5,3,236152
3258,3,6,302253
4985,5,7,428227
1901,1,5,208971
3092,4,10,344124
4168,3,8,347077
2302,3,8,257293
3582,4,6,315293
2433,4,7,233242
3508,3,3,278586
1390,4,7,200142
4918,2,7,369057
2067,4,4,228308
1026,1,10,183018
3841,1,4,287877
4168,2,3,305117
4022,4,10,363144
1547,1,7,202909
3668,5,5,309681
1566,4,3,191761
1703,2,6,202413
2242,4,6,223315
1184,3,6,175531
4140,3,2,286768
4900,1,10,387985
4201,3,7,347891
2590,2,7,261624
2913,1,10,301997
4680,2,4,320537
1847,2,6,214296
1598,3,4,204224
1805,3,4,199668
4702,2,6,371184
4791,3,9,396183
2357,3,7,243291
4996,3,2,347705
4225,4,6,320140
4618,2,5,332525
3126,5,6,289180
3626,2,8,331091
2878,1,8,298018
3460,3,3,280697
1545,3,9,243441
2632,5,6,279569
3216,1,7,300859
3728,4,9,329335
4734,2,7,399772
3630,4,10,368145
3562,1,9,320385
4385,5,1,309819
3079,1,1,199248
3334,5,3,267802
3641,4,9,336918
4114,4,1,279333
2926,1,1,223516
1616,1,5,187364
4072,3,8,330684
4644,5,2,309567
3317,3,4,241377
2203,2,6,243345
2759,2,1,204580
3565,1,4,284570
4174,4,4,365801
4081,2,9,340567
3630,2,9,336404
4161,3,6,354697
1225,3,8,198915
1669,2,10,238361
2763,1,4,241104
1916,3,10,298943
3173,2,8,308195
4003,4,3,287508
4280,3,2,288171
4168,2,6,321073
3121,5,5,253756
4698,3,8,377509
2214,5,1,195811
2705,3,10,300940
2842,3,3,215351
2983,5,7,299329
4787,1,10,379590
1055,2,4,149165
1719,1,10,229811
3600,1,5,302319
3079,2,8,283672
4598,4,1,330084
1573,1,1,145694
1666,1,7,214597
1283,1,9,210399
2744,4,4,234416
4903,3,8,396240
4565,5,10,396801
3234,5,7,311464
1497,4,2,173908
2465,1,5,256856
1129,5,9,228513
1638,4,9,256249
4363,2,3,318057
3161,5,3,259675
4270,2,2,303686
3060,1,7,276135
4342,5,6,345906
4672,4,5,337252
4286,3,7,359090
3491,5,4,281027
4861,5,5,377476
4583,5,9,394220
3494,5,9,335437
1985,4,4,196296
1992,4,6,249111
3762,3,2,267210
3121,4,3,279848
3584,4,9,326926
1100,1,6,192615
3223,1,8,297409
1426,2,5,194210
4188,3,2,274891
4237,1,7,317269
1040,3,6,180870
1428,3,2,141191
1343,5,6,222084
4495,3,8,375210
1365,5,1,143587
4191,2,4,295749
1608,2,1,146071
3704,2,2,256682
1727,5,1,178779
3276,5,6,297648
1824,2,6,228725
4201,5,1,304533
2375,4,4,215745
1888,4,4,198016
3043,5,8,294182
2341,5,6,239095
4031,1,2,249620
4720,1,5,355118
3883,3,4,318534
4408,3,10,370586
2296,3,4,203476
1116,2,8,204213
3865,4,5,300959
3415,2,3,279861
2117,5,10,270098
1167,1,4,121273
4001,5,1,283096
2738,5,6,263015
2364,1,10,275409
3708,5,4,295166
4985,3,6,382898
1694,1,2,166046
1924,5,5,226086
1151,3,9,215411
1585,3,8,224240
4948,4,3,326440
1912,3,1,176439
3321,2,10,337029
2577,1,3,219084
1495,1,8,206727
4795,1,3,333605
3148,5,5,285949
1556,5,2,183451
2105,2,1,173936
2552,3,10,271189
3120,5,5,278318
4085,3,5,305020
4504,3,6,343245
1156,5,2,154097
1734,5,9,266550
3179,2,2,248940
4409,4,2,313582
4066,1,5,327021
2427,5,9,287060
4447,5,4,340385
4959,3,6,367262
1558,4,2,151858
3154,5,4,281053
4691,4,9,371028
3312,1,2,226631
4276,3,1,291462
4150,2,4,294765
1154,1,4,152966
4854,4,1,324910
4035,4,4,303345
1996,1,3,185627
3294,4,2,255326
1530,2,10,219391
3905,2,4,303448
2971,4,8,268087
3585,4,7,347426
1728,2,9,244411
2177,4,8,274167
1153,5,1,152575
4757,3,2,322207
1091,5,2,137970
4504,4,8,374831
3385,4,4,291791
2503,3,9,267810
2716,4,2,228155
4202,3,4,287947
3497,2,1,232724
3016,3,3,232919
3857,3,6,343055
1786,5,9,234238
1272,4,1,149578
3027,2,5,285267
3635,1,2,271831
1176,3,7,216621
4767,1,4,358399
3878,4,5,314742
1642,3,8,234226
2898,1,2,222823
4120,5,3,318211
1566,1,5,189626
1665,5,10,284010
4426,2,4,325676
4783,4,5,344843
2331,1,3,210487
3915,3,9,361712
4956,4,8,385470
4701,1,6,337107
2798,3,1,229162
2069,3,4,200454
3349,3,7,296246
3915,3,10,353827
3959,1,5,306626
1407,2,4,186898
2212,5,9,285629
3869,5,8,341516
2853,5,3,267720
2152,2,6,240641
3608,3,4,300286
4608,3,7,379798
4337,4,1,289131
2141,5,1,178252
3511,5,6,305473
1143,3,10,237009
3489,5,7,301751
4271,3,9,348823
4228,3,7,319193
1486,3,9,210458
1859,1,10,236113
4205,1,9,357117
2935,1,8,264477
1147,1,7,192279
2359,2,3,208626
4142,4,3,276456
4304,4,5,334922
2357,3,7,254972
3858,5,10,396647
3713,1,7,314280
1089,4,1,107910
2357,4,8,271293
1198,1,1,127516
4232,2,4,320673
1537,2,2,196404
4192,4,5,321551
1300,2,6,175210
1723,1,4,188186
2598,4,4,267283
4010,1,7,335565
2459,2,4,217810
1067,1,2,143122
4836,2,4,368707
4993,2,7,368118
3506,1,1,225289
2537,2,4,227687
1397,3,6,199367
1619,1,8,236710
4357,3,8,355818
2584,1,9,280228
2163,2,5,241503
1729,2,2,169809
1555,4,3,171821
2952,4,2,246152
3828,3,9,341444
4661,2,6,358114
2751,4,1,214753
3941,2,3,284884
3657,1,7,301807
3795,4,7,321144
3329,3,5,296359
3708,4,3,288249
3971,2,7,347657
4887,5,5,335594
1995,5,6,226952
2959,2,3,226839
2601,1,6,241240
3793,4,7,314170
2480,5,8,254890
3134,1,2,241783
2102,2,2,176201
4276,1,6,337134
3838,2,8,314225
4408,4,5,315859
4325,1,1,284868
3351,4,1,257040
2403,1,10,265916
3177,2,9,293593
3643,2,4,300889
2299,1,10,269091
2722,2,1,191128
3605,3,8,302793
1898,3,2,169573
2206,4,2,194385
4339,3,1,303392
4879,3,1,318699
4393,5,9,382617
2535,5,1,198019
4683,5,6,389861
1077,5,7,213497
3831,2,4,305000
4410,4,5,339587
3721,4,4,302065
4627,3,4,297724
2532,4,10,299636
1237,3,1,165693
2157,4,6,229144
2996,1,10,290015
2215,1,10,263614
4427,4,7,348428
1277,2,7,179988
4089,3,8,353425
1523,4,7,228517
1179,3,6,188060
1122,5,8,193905
2269,4,3,203411
2757,2,9,292666
4444,5,3,337061
4122,4,4,312979
2094,1,10,246300
1479,4,6,215566
4631,1,8,393737
4090,1,3,306357
2797,4,10,339616
3131,4,6,277229
4226,1,5,331770
3612,3,5,314925
3666,5,5,300993
3404,2,9,307815
1815,4,7,216333
